month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
202103,8123,"weld, co",468275,0.0082,0.0392,414,-0.0166,-0.5236,22.5,-0.430379747,-0.391891892,520,0.2381,-0.2216,108,-0.3721,0.5882,28,-0.3636,-0.8814,1210,0.104,0.099,187.7435617,0.0409,0.2248,2717.5,-0.0295,-0.1265,620390.2874,-0.0016,0.1605,1624,0.0705,-0.1756,2.922705314,0.3194,1.6557
202103,35035,"otero, nm",188700,-0.036,-0.0518,119,-0.1314,-0.6327,77.5,-0.043209877,-0.282407407,52,0.1818,-0.1875,0,,,12,0,-0.5,179,0.0407,0.5042,112.9051781,0.0007,0.0185,1684,-0.0451,-0.0717,317640.9615,0.0458,0.3715,298,-0.0356,-0.3273,1.504201681,0.2487,1.1369
202103,1095,"marshall, al",276200,0.0047,0.1571,106,-0.1382,-0.6187,55,-0.236111111,-0.271523179,44,0,-0.6207,4,0,,28,-0.125,-0.5882,4,3,0.3333,122.8103501,0.0287,0.1668,2376,0.0643,0.0467,433645.5795,0.0426,0.2813,110,-0.1129,-0.6085,0.037735849,0.0296,0.0269
202103,48397,"rockwall, tx",424000,0.2269,0.1877,108,-0.3898,-0.8232,33.5,0.31372549,-0.412280702,124,0.069,-0.5079,32,0.1429,0,8,-0.5,-0.9623,369,-0.0186,0.2724,174.540892,0.1514,0.2891,2467.5,0.0489,-0.1039,640795.5676,0.2135,0.4334,477,-0.1374,-0.4706,3.416666667,1.2924,2.942
202103,29095,"jackson, mo",314499.5,0.0487,0.2458,631,-0.105,-0.5391,54,-0.2,-0.092436975,608,0.6,-0.1915,44,0.5714,1.75,96,-0.25,-0.7419,1779,0.0659,0.1091,172.8248181,0.0197,0.3324,1799.5,0.0152,-0.0247,428267.7534,0.0542,0.3665,2410,0.0152,-0.1894,2.81933439,0.452,1.6477
202103,6045,"mendocino, ca",936750,0.042,0.4706,136,-0.0073,-0.6,61,-0.269461078,-0.562724014,60,-0.1176,-0.3478,0,,-1,16,1,-0.6,108,-0.1628,0.0909,430.2507837,0.1511,0.4294,1685.5,-0.0003,0.1237,1517996.128,-0.0225,0.4553,244,-0.0827,-0.4442,0.794117647,-0.1475,0.5029
202103,53027,"grays harbor, wa",294949.5,-0.0165,0.18,77,-0.0128,-0.7148,39.5,0.097222222,-0.373015873,68,0.1333,-0.3929,0,-1,-1,12,0.5,-0.7,195,0.0372,0.5854,217.9054054,0.0392,0.2674,1484,-0.0301,0.0473,390465.7879,-0.0569,0.4287,272,0.0226,-0.3079,2.532467532,0.1222,2.0769
202103,45059,"laurens, sc",259650.5,0.104,0.0821,68,-0.0286,-0.5467,33.5,-0.510948905,-0.464,40,0,-0.3333,16,3,,8,-0.5,-0.75,151,0.0559,0.2377,0,,,0,,,353396.2037,0.0812,0.2293,219,0.0282,-0.1949,2.220588235,0.1777,1.4073
202103,8045,"garfield, co",625000,0.0212,0.0702,361,0.0256,-0.172,56,-0.321212121,-0.3,108,0,-0.069,12,-0.25,,4,-0.75,-0.875,25,0.25,0.6667,285.5545617,0.0248,0.0891,1970,-0.0228,-0.1429,939635.628,0.0135,0.1418,386,0.0376,-0.1441,0.069252078,0.0124,0.0348
202103,55035,"eau claire, wi",256862.5,-0.0303,0.0073,247,0.0249,-0.3233,43.5,-0.330769231,-0.138613861,136,0.8889,-0.0556,8,0,1,8,-0.7143,-0.8667,9,2,0,138.3870221,-0.0227,0.1088,1819,0.0106,-0.0984,316675.611,-0.0103,0.077,256,0.0492,-0.3155,0.036437247,0.024,0.0118
202103,37063,"durham, nc",386448.5,-0.009,0.1352,243,-0.1649,-0.5525,47.5,-0.136363636,0.06741573,268,0.1552,-0.3093,60,0.0714,0.1538,44,0.1,-0.7317,309,0.1573,-0.1557,216.4165273,0.0512,0.2696,1788,-0.0474,-0.0731,523661.2573,-0.0096,0.234,552,-0.0108,-0.3927,1.271604938,0.3541,0.5976
202103,17113,"mclean, il",124200,0.0231,-0.1829,236,-0.0958,-0.5808,198.5,0.314569536,1.66442953,108,0.4211,-0.3864,0,,,44,0.1,-0.6765,446,0.2599,0.1495,84.65406524,0.0056,-0.0297,1518,0.014,-0.1293,190125.8041,0.0723,-0.0469,682,0.1089,-0.2829,1.889830508,0.5335,1.2007
202103,36085,"richmond, ny",619500,0.0156,0.0342,1088,-0.0414,-0.3402,63,-0.236363636,-0.052631579,504,0.6579,0.1053,8,-0.3333,-0.5,280,0.4894,-0.1667,496,0.0061,0.0644,389.8084219,0.0084,0.0519,1470,0.0155,-0.02,712644.9848,-0.0002,-0.0648,1584,-0.027,-0.2511,0.455882353,0.0215,0.1733
202103,13285,"troup, ga",260990,0.0809,0.3069,96,-0.0943,-0.5789,35,-0.326923077,-0.481481481,56,-0.0667,-0.3,12,2,,4,-0.6667,-0.9231,181,0.0226,0.2929,102.4237766,-0.0113,0.0941,1874,-0.0681,-0.0841,311990.1629,0.09,0.2882,277,-0.0212,-0.2473,1.885416667,0.2156,1.2714
202103,55133,"waukesha, wi",463194.5,0.0007,0.0081,301,-0.0066,-0.5547,59.5,-0.246835443,0.279569892,288,0.5,-0.3455,32,1,1.6667,40,0.6667,-0.7222,482,0.2296,-0.2124,226.1780795,0.01,0.2424,1946.5,-0.0526,-0.116,604056.3529,-0.0091,0.0605,783,0.1266,-0.3921,1.601328904,0.3076,0.696
202103,37049,"craven, nc",269000,0.0825,0.1956,203,-0.024,-0.5762,36.5,-0.411290323,-0.549382716,116,-0.275,-0.3095,40,-0.2308,4,28,-0.125,-0.7308,456,0.058,0.4853,126.4850334,-0.0396,0.1178,1970.5,0.0338,0.0059,322853.2534,-0.0194,0.2039,659,0.0313,-0.1616,2.246305419,0.1742,1.6054
202103,1115,"st. clair, al",256900,0.0219,0.0706,176,-0.1156,-0.3714,64,-0.079136691,0.084745763,88,0,-0.1852,88,2.6667,2.6667,24,1,-0.6,275,1.0221,0.4946,142.0810698,0.0067,0.161,1891,0.066,-0.0133,304261.8445,0.0222,0.0785,451,0.3463,-0.028,1.5625,0.8791,0.9054
202103,21151,"madison, ky",317800,0.158,0.4131,96,-0.1724,-0.622,58.5,0.481012658,0.00862069,52,-0.1333,-0.48,4,,,12,-0.4,-0.8571,225,0.0664,0.0976,126.8096515,0.0027,0.1483,2363,0.0382,0.1756,476598.0342,0.0813,0.839,321,-0.0183,-0.3007,2.34375,0.5248,1.5367
202103,26121,"muskegon, mi",219900,-0.1021,0.2122,135,0.0305,-0.6617,31.5,0.032786885,-0.416666667,120,0.1111,-0.3617,4,,-0.6667,32,0.6,-0.6667,307,0.0233,0.0623,147.4259868,0.0205,0.4172,1369,-0.0346,-0.1139,295300.8074,-0.0061,0.0897,442,0.0255,-0.3576,2.274074074,-0.016,1.5498
202103,45013,"beaufort, sc",494450,0.0588,0.1263,664,-0.1487,-0.7472,45.5,-0.315789474,-0.576744186,488,0.0796,-0.2781,36,-0.3077,0.2857,100,-0.2424,-0.8,1661,0.0744,0.4699,221.8256596,0.029,0.1104,2164,0.0554,-0.0257,888196.4032,0.012,0.3227,2325,-0.0004,-0.3812,2.501506024,0.5195,2.0714
202103,48029,"bexar, tx",295495,0.0262,0.0986,2027,-0.1928,-0.6397,43,-0.044444444,-0.238938053,1796,-0.0467,-0.2554,796,0.3916,1.4568,388,-0.224,-0.7617,4554,0.0471,0.1267,158.9580269,0.0273,0.2007,1920.5,-0.0036,-0.1038,428634.0217,0.0557,0.2307,6581,-0.0407,-0.3193,2.246669956,0.5147,1.5282
202103,51089,"henry, va",134900,0.1996,0.2275,74,-0.1685,-0.7289,82,-0.211538462,-0.31092437,44,0.8333,-0.2143,0,,,12,0,-0.5,131,0.1391,0.3232,82.31115671,0.0925,0.2775,1498,0.0781,-0.1136,232686.5615,-0.0433,0.3927,205,0.0049,-0.4489,1.77027027,0.4781,1.4076
202103,36001,"albany, ny",377450,0.0493,0.3295,322,-0.093,-0.5413,94.5,-0.129032258,0.145454545,180,0.3235,-0.3182,20,-0.1667,1.5,44,-0.2143,-0.6563,713,0.0142,0.0706,178.9503895,0.0021,0.1794,1980,0.0377,0.1,454316.2153,0.023,0.3313,1035,-0.0217,-0.2434,2.214285714,0.234,1.2656
202103,19049,"dallas, ia",337200,0.0439,0.1059,245,-0.1723,-0.4556,63.5,-0.185897436,0.007936508,108,-0.069,-0.4906,92,1.3,3.6,24,0.2,-0.8182,471,0.2234,0.6702,213.7703947,0.0617,0.1827,1557.5,0.0097,-0.0368,384063.6573,0.0457,0.0775,716,0.0514,-0.0219,1.92244898,0.6218,1.2958
202103,21059,"daviess, ky",219950,-0.0224,0.2413,99,-0.066,-0.5308,29,-0.53968254,-0.376344086,88,0.6923,-0.2414,0,,,28,0,-0.5882,175,0.2153,-0.0278,119.5656551,0.0037,0.1365,1785.5,-0.0254,0.0704,277518.4091,-0.0333,-0.1224,274,0.096,-0.2992,1.767676768,0.4092,0.9146
202103,35005,"chaves, nm",187750,0.0669,0.022,109,-0.0763,-0.2483,54,-0.136,-0.107438017,60,0.5,0.25,4,,,24,0,0,6,0.2,-0.9469,104.3417757,0.0092,0.0845,1875,0.0949,0.0097,236339.3633,0.0332,0.028,115,-0.065,-0.5543,0.055045872,0.0127,-0.7243
202103,39023,"clark, oh",144950,-0.0615,0.3213,75,-0.0741,-0.7588,23.5,-0.189655172,-0.584070796,80,0.6667,-0.4444,8,,1,12,0,-0.8421,227,-0.1167,-0.2906,89.58504379,0.2337,0.1145,1282.5,-0.0138,-0.1167,185618.3723,0.0459,0.1965,302,-0.1065,-0.5214,3.026666667,-0.1462,1.9977
202103,42039,"crawford, pa",126450,-0.0266,-0.0525,95,-0.2149,-0.6844,120.5,-0.054901961,-0.239747634,36,0.8,-0.25,0,,,28,0.1667,0,111,0.0183,0.0882,67.20644652,-0.1398,-0.1734,1596,0.0679,0.0531,199406.0731,0.0931,0.1622,206,-0.1043,-0.4888,1.168421053,0.2676,0.8296
202103,39103,"medina, oh",377500,0.1633,0.2481,128,-0.0791,-0.5676,47.5,-0.068627451,-0.068627451,104,0.1818,-0.3953,0,,,24,-0.1429,-0.6842,269,0.135,-0.1238,143.2141804,0.0011,0.2646,2525,0.0907,0.0153,582112.303,0.1322,0.3459,397,0.0559,-0.3416,2.1015625,0.3965,1.0644
202103,55117,"sheboygan, wi",239950,-0.0303,-0.0908,88,-0.0737,-0.5926,49.5,-0.307692308,-0.277372263,60,0,-0.3182,0,-1,,16,0.3333,-0.4286,119,0.0721,-0.0325,150.9113405,0.0062,0.16,1518,-0.0244,-0.0501,349482.8869,0.0168,0.0936,207,0.0049,-0.3894,1.352272727,0.1839,0.7828
202103,41041,"lincoln, or",472000,0.0396,0.2118,171,0.0491,-0.6924,35,-0.444444444,-0.619565217,136,0.1333,-0.2766,4,0,0,20,0.25,-0.75,198,0.0588,0.2692,269.6445395,-0.0126,0.1696,1851.5,0.106,0.0586,619273.4046,0.0148,0.2708,369,0.0543,-0.4817,1.157894737,0.0107,0.8773
202103,20169,"saline, ks",182500,0.1967,0.1027,58,-0.0938,-0.4679,38,0.225806452,-0.025641026,52,0.3,-0.2778,0,,,12,0,-0.6667,60,-0.3103,-0.4444,121.3795507,0.1174,0.0598,1544,-0.0023,0.0604,230666.1667,0.0098,0.0678,118,-0.2185,-0.4562,1.034482759,-0.3249,0.0437
202103,37089,"henderson, nc",459000,-0.0888,0.0931,195,-0.1841,-0.5929,103,-0.084444444,0.113513514,124,0.1923,-0.2619,20,0.6667,0.6667,32,0.1429,-0.6667,262,0.0234,0.2074,220.1496955,0.0393,0.2244,2195.5,-0.0328,-0.0561,737217.2345,-0.0314,0.3129,457,-0.0768,-0.3434,1.343589744,0.2725,0.8906
202103,6113,"yolo, ca",572500,0.0178,0.0661,116,0.0741,-0.5573,13.5,-0.25,-0.64,172,0.303,-0.0652,12,-0.25,0.5,16,0.3333,-0.7143,224,0.12,0.0182,337.8152674,-0.0603,0.1868,1699,0.0619,-0.1206,788901.4663,-0.0534,0.0863,340,0.1039,-0.2946,1.931034483,0.0792,1.0913
202103,24015,"cecil, md",326990,0.0124,0.101,131,0.065,-0.5633,70.5,-0.047297297,0.342857143,84,0.5,-0.25,20,,,12,0.5,-0.7692,176,0.0057,6.3333,165.2539965,0.0222,0.0881,1795,0.0263,-0.068,432189.8751,0.0015,0.2002,307,0.0302,-0.0525,1.34351145,-0.0793,1.2635
202103,10001,"kent, de",343400,0.0361,0.2308,174,-0.1553,-0.6634,70.5,-0.047297297,-0.072368421,136,0,-0.2766,40,0.1111,0.1111,20,-0.2857,-0.7917,435,0.0821,7.8776,156.5510467,0.0411,0.1987,2020.5,-0.018,0.0623,354435.0069,0.0639,0.2762,609,0.0016,0.076,2.5,0.5485,2.4052
202103,37087,"haywood, nc",400000,0.0001,0.2232,153,-0.1156,-0.5714,89.5,-0.07253886,-0.30620155,84,0.2353,0.05,0,,,36,-0.25,-0.3077,164,0.1156,0.0649,214.5348908,0.0951,0.2953,1918.5,-0.0391,-0.0204,618672.7404,0.0751,0.4978,317,-0.0094,-0.3796,1.071895425,0.2222,0.6405
202103,28059,"jackson, ms",169900,-0.1032,-0.0202,232,0.0594,-0.5901,43.5,-0.286885246,-0.459627329,120,0.0714,-0.2105,8,1,-0.6667,52,0.0833,-0.6061,196,0.0829,0.1807,95.37763048,-0.0282,0.0166,1784,-0.0225,-0.0652,275128.9954,0.018,0.1775,428,0.07,-0.4153,0.844827586,0.0183,0.5515
202103,15009,"maui, hi",825000,0.0061,-0.1437,666,-0.1838,-0.3091,105.5,-0.023148148,0.110526316,216,-0.0357,-0.1429,24,0.2,0.5,52,-0.35,-0.6389,569,0.1589,0.5589,776.4021524,-0.018,0.0651,1018,0.0216,-0.2687,2071757.196,0.1066,0.0929,1235,-0.0551,-0.0707,0.854354354,0.2526,0.4757
202103,25017,"middlesex, ma",724900,-0.0325,-0.0069,1144,0.144,-0.3515,19.5,-0.277777778,-0.152173913,1624,0.45,-0.0752,28,0.1667,0.1667,192,0.1707,-0.4667,418,0.2187,-0.0457,402.6903755,-0.0063,0.2448,1866.5,0.003,-0.1853,1106480.781,-0.0372,0.0139,1562,0.1631,-0.2906,0.365384615,0.0224,0.1171
202103,42021,"cambria, pa",75000,-0.1007,-0.025,149,-0.057,-0.6284,111,-0.013333333,-0.152671756,68,0.5455,-0.2273,0,,,20,-0.1667,-0.7727,105,0.1413,0.5217,48.03499348,-0.0116,0.1309,1209.5,-0.0851,-0.0906,117658.8265,-0.0015,0.1113,254,0.016,-0.4596,0.704697987,0.1224,0.5326
202103,5131,"sebastian, ar",212400,-0.1418,0.2234,195,-0.0888,-0.6264,45,-0.237288136,-0.470588235,116,0.0357,-0.2162,8,1,1,28,0,-0.6667,5,0,1.5,106.7001441,-0.0164,0.1819,1950,-0.0469,0.0005,402211.8052,0.0014,0.4945,200,-0.0868,-0.6183,0.025641026,0.0023,0.0218
202103,36075,"oswego, ny",137500,-0.0344,-0.0448,121,-0.032,-0.5739,65.5,-0.341708543,-0.463114754,56,0.2727,-0.2222,0,,,12,-0.4,-0.7,197,0.2236,0.0591,79.4545734,-0.0051,-0.0929,1620,-0.069,-0.027,183736.0692,-0.0263,0.0214,318,0.1119,-0.3234,1.628099174,0.3401,0.9732
202103,12019,"clay, fl",344900,0.1272,0.3067,187,-0.1652,-0.7399,29.5,-0.344444444,-0.458715596,220,-0.0833,-0.4149,28,-0.6111,-0.3,36,-0.1818,-0.8525,750,0.049,0.1312,162.5236362,0.0578,0.2332,2050.5,0.039,0.0252,444482.7759,0.0922,0.2955,937,-0.0021,-0.322,4.010695187,0.8187,3.0886
202103,35049,"santa fe, nm",750000,0.1321,0.1867,258,-0.1342,-0.4391,78.5,-0.259433962,-0.211055276,144,0.1613,-0.1,4,0,0,52,0.1818,-0.35,368,0.1358,0.2646,296.8306738,0.066,0.2291,2257,0.0722,-0.0332,1512937.804,0.128,0.5364,626,0.0064,-0.1664,1.426356589,0.3391,0.7937
202103,17019,"champaign, il",194900,0.0127,0,209,-0.1364,-0.6775,65,-0.239766082,-0.226190476,120,0.1111,-0.4545,4,,,48,0.0909,-0.5862,384,0.1294,-0.0725,123.7964273,0.0006,0.1463,1559,-0.0108,-0.1401,271308.6911,0.0777,0.1237,593,0.0189,-0.4416,1.837320574,0.4324,1.1984
202103,50011,"franklin, vt",289450,0.074,0.1941,50,-0.1803,-0.7093,127,-0.062730627,-0.003921569,24,-0.3333,-0.4,0,,,8,0,-0.6667,44,0.1579,0.2222,143.2114941,-0.0442,0.0588,1996,0.0789,0.1578,315161.634,0.0238,0.2521,94,-0.0505,-0.5481,0.88,0.257,0.6707
202103,55087,"outagamie, wi",317400,-0.0307,0.0584,123,-0.0956,-0.541,26,-0.380952381,-0.490196078,156,0.3,-0.22,8,1,,20,-0.1667,-0.6667,309,0.1487,-0.1171,145.3389684,-0.019,0.1646,1913,-0.0126,-0.1102,362290.3244,-0.0116,0.0763,432,0.0667,-0.301,2.512195122,0.5343,1.2062
202103,5035,"crittenden, ar",116950,-0.0997,-0.1266,48,0,-0.4947,51.5,0.119565217,-0.028301887,28,0.75,-0.3636,0,,,8,-0.5,0,4,-0.2,,76.20554647,-0.1056,-0.0648,1692,-0.0608,0.0196,156438.73,-0.0504,0.072,52,-0.0189,-0.4526,0.083333333,-0.0208,0.0833
202103,40109,"oklahoma, ok",373170,0.0225,0.287,927,-0.084,-0.5887,45.5,0.02247191,0.1375,656,0.3333,-0.4441,64,-0.3846,0.3333,192,0.0213,-0.7176,1665,1.0429,1664,155.2539537,-0.0006,0.1823,2372.5,0.0124,0.0701,547821.4508,0.031,0.4019,2592,0.4187,0.1494,1.796116505,0.9908,1.7957
202103,1071,"jackson, al",219900,-0.0834,0.1309,60,-0.0769,-0.5804,80.5,-0.210784314,-0.190954774,20,0.6667,-0.2857,0,,,8,0,-0.6,4,0,,105.1938047,-0.0056,0.0739,2100,-0.0515,0.0106,332893.5109,-0.0498,0.1273,64,-0.0725,-0.5524,0.066666667,0.0051,0.0667
202103,21067,"fayette, ky",389450,0.045,0.1577,274,-0.0712,-0.5623,55,-0.236111111,-0.06779661,212,0.6061,-0.3614,8,-0.6667,-0.3333,48,0,-0.6571,669,0.0015,-0.0923,182.6090516,0.0017,0.2947,2261.5,0.0153,-0.0223,587973.6864,0.0507,0.2968,943,-0.0208,-0.3081,2.441605839,0.1772,1.2643
202103,42013,"blair, pa",158000,0.0194,0.2066,136,-0.1282,-0.5294,81,-0.194029851,0.14893617,72,0.8,-0.25,0,-1,,32,-0.1111,-0.5556,14,0.5556,0.1667,50.32641561,2.1161,0.0493,1320,1.6911,0.0435,215491.9714,0.0101,0.1585,150,-0.0909,-0.5017,0.102941176,0.0452,0.0614
202103,19033,"cerro gordo, ia",179500,0.1361,0.1236,180,0.1465,-0.5109,80,-0.330543933,0.758241758,72,2,0.2,0,,,12,0.5,-0.8,69,-0.0282,0.5,111.7332822,0.0331,0.3239,1625,-0.0558,-0.1505,233040.0951,0.088,0.1081,249,0.0921,-0.3986,0.383333333,-0.0689,0.2583
202103,42045,"delaware, pa",412450,-0.0396,0.0716,387,0.0403,-0.5076,30,-0.189189189,-0.285714286,464,0.4146,0.0087,36,0,1.25,104,0.3,-0.4583,897,0.0993,2.1254,194.874257,0.0097,0.1549,1945,-0.0367,-0.0869,692331.9694,-0.0286,0.1298,1284,0.0808,0.1966,2.317829457,0.1243,1.9527
202103,41005,"clackamas, or",682450,0.05,0.3,378,0.125,-0.5922,23.5,-0.356164384,-0.494623656,500,0.4706,-0.2038,60,0.25,-0.6875,48,0,-0.8636,998,0.0594,0.0967,270.1693392,0.0129,0.1769,2616,0.0116,0.1054,967665.5924,-0.0305,0.2946,1376,0.0767,-0.251,2.64021164,-0.1634,1.6586
202103,44003,"kent, ri",360000,0.0912,0.1271,189,0.0107,-0.5129,19.5,-0.338983051,-0.551724138,260,0.4773,0.0656,4,-0.75,,20,-0.1667,-0.6429,501,0.0797,0.1844,249.8629328,0.05,0.1849,1600,0.0814,0.027,465119.5207,0.09,0.1619,690,0.0599,-0.1492,2.650793651,0.1695,1.5606
202103,1003,"baldwin, al",418699,0.0763,0.1631,927,-0.2256,-0.6821,52.5,-0.204545455,-0.25,532,-0.1192,-0.4481,208,0.3684,0.4054,140,-0.1026,-0.7756,1763,0.0923,0.6632,199.3135181,0.1011,0.1856,2054,0.0111,0.0411,644680.6509,0.1019,0.3559,2690,-0.043,-0.3234,1.901833873,0.5535,1.5383
202103,39049,"franklin, oh",321457.5,0.0719,0.1379,771,0.0591,-0.4331,27,-0.23943662,-0.181818182,1104,0.38,-0.0891,40,0.4286,0.1111,172,-0.0227,-0.6475,1443,0.0098,-0.1441,174.3933728,-0.0039,0.1871,1696,0.0354,-0.0418,420831.2039,0.0322,0.1124,2214,0.0264,-0.2731,1.871595331,-0.0913,0.6319
202103,36037,"genesee, ny",151200,-0.0079,0.0087,35,0.0606,-0.3966,23.5,-0.525252525,-0.608333333,40,0.6667,0.6667,0,,,4,-0.5,-0.6667,38,0.52,-0.1364,104.5150502,-0.0242,0.2594,1546,-0.048,-0.1151,181230.7539,-0.0574,-0.0656,73,0.2586,-0.2843,1.085714286,0.3281,0.3271
202103,13223,"paulding, ga",348355,0.0322,0.2739,249,-0.1354,-0.6527,24.5,-0.140350877,-0.478723404,304,0.027,-0.3214,124,0.0333,0.8235,32,-0.2,-0.8222,781,0.0954,0.0817,140.2819849,0.0377,0.2715,1882,0.0669,-0.0908,373160.1744,0.0402,0.2979,1030,0.029,-0.2842,3.136546185,0.6609,2.1296
202103,39085,"lake, oh",232400,0.0568,0.1952,224,-0.0628,-0.5193,35.5,-0.275510204,-0.22826087,192,0.0909,-0.3514,4,0,0,52,-0.1333,-0.5667,436,0,-0.1138,121.8047867,0.0292,0.1715,1700,0.0186,0.0065,321346.1201,0.0394,0.1751,660,-0.0222,-0.3111,1.946428571,0.1222,0.8906
202103,37037,"chatham, nc",715000,0.0593,0.2435,100,-0.0909,-0.6587,43.5,-0.452830189,-0.49122807,64,-0.1111,-0.3846,8,0,1,16,0.3333,-0.7647,112,0.0769,0.12,197.5925261,-0.0051,0.1751,3636.5,0.0602,0.106,780093.5369,0.1054,0.2512,212,-0.0093,-0.4606,1.12,0.1745,0.7787
202103,18003,"allen, in",247500,0.0152,-0.0283,182,-0.1574,-0.6052,34,-0.139240506,-0.116883117,180,0.1538,-0.4,28,1.3333,2.5,48,1,-0.5556,47,0,-0.3088,129.6808404,-0.0126,0.1702,1780.5,-0.0152,-0.1026,288385.9463,-0.0385,-0.0472,229,-0.1293,-0.5671,0.258241758,0.0406,0.1107
202103,37189,"watauga, nc",712450,0.0222,0.4999,177,-0.038,-0.7015,80.5,-0.148148148,-0.440972222,108,0.2857,-0.2703,4,0,,16,-0.4286,-0.6,200,0.0309,0.6667,274.4009885,0.0553,0.3803,2664,-0.0177,0.0882,1064324.056,0.0183,0.5934,377,-0.0026,-0.4712,1.129943503,0.0756,0.9276
202103,26145,"saginaw, mi",109700,-0.1522,-0.1545,141,-0.1132,-0.6083,44,-0.011235955,-0.307086614,120,-0.0625,0.1111,0,,,36,0.2857,-0.5909,282,0.0562,-0.0441,82.10190039,-0.0638,0.0122,1427,-0.0322,-0.0794,205856.6562,-0.0562,0.2183,423,-0.007,-0.3542,2,0.3208,1.1806
202103,18109,"morgan, in",284700,0.0344,0.2384,52,-0.0877,-0.6259,75.5,-0.259803922,0.055944056,36,-0.1818,-0.5263,4,0,,8,0,-0.7778,121,0.0522,-0.2798,117.9367983,-0.0167,0.089,2109,-0.078,-0.0031,376731.3047,0.0292,0.3252,173,0.0058,-0.4365,2.326923077,0.3094,1.1183
202103,48061,"cameron, tx",280000,0.0036,0.1245,573,-0.1005,-0.5968,104.5,0.039800995,0.024509804,208,-0.0877,-0.35,28,2.5,2.5,60,0.0714,-0.6939,431,0.0411,0.5284,131.0526316,0,0.0712,1990,0.043,0.1313,489116.412,0.0353,0.4588,1004,-0.0447,-0.4105,0.752181501,0.1023,0.5537
202103,27025,"chisago, mn",377000,0.0329,0.1694,78,-0.0127,-0.5761,38.5,0.149253731,0,48,-0.0769,-0.5556,16,3,3,0,-1,-1,136,0.2252,0.283,219.6314455,-0.0193,0.3544,1656,0.0185,-0.1284,418766.3962,0.0344,0.2125,214,0.1263,-0.2621,1.743589744,0.3385,1.1675
202103,1069,"houston, al",187800,-0.0111,-0.0465,175,-0.1667,-0.594,57.5,-0.141791045,-0.1015625,84,-0.087,-0.4474,4,,0,40,-0.2857,-0.4737,39,0,-0.1136,92.04047315,-0.0288,-0.0342,1959.5,-0.0392,-0.0469,291088.1592,0.0293,0.1806,214,-0.1406,-0.5495,0.222857143,0.0371,0.1208
202103,30013,"cascade, mt",399900,-0.0678,0.6339,70,0.0769,-0.6698,53,-0.278911565,-0.278911565,52,0.8571,-0.2778,0,,,8,1,-0.8182,156,0.0065,-0.0659,149.8801917,0.0019,0.3282,2486,0.1088,0.1998,703222.1939,0.06,1.2496,226,0.0273,-0.4037,2.228571429,-0.156,1.4408
202103,36103,"suffolk, ny",874000,0.0023,0.3467,4192,-0.049,-0.4572,76,-0.150837989,0.048275862,1944,0.2591,-0.1993,112,0.12,0.12,424,0.1778,-0.5602,2172,-0.4067,-0.4865,263.8207809,0.0242,0.5832,1500,0,0.6304,2533183.803,0.0226,0.5383,6364,-0.2113,-0.4676,0.518129771,-0.3124,-0.0296
202103,29031,"cape girardeau, mo",199500,0.1742,0.1145,103,-0.1043,-0.6386,51,-0.366459627,-0.451612903,60,1.1429,-0.25,0,,,12,-0.25,-0.7857,168,0.0435,0.2174,101.1116812,0.0583,-0.0282,1764,-0.0014,0.0453,377602.996,0.1202,0.3739,271,-0.0181,-0.3593,1.631067961,0.2311,1.1469
202103,53067,"thurston, wa",487000,0.021,0.2651,150,0.1278,-0.6154,25,-0.509803922,-0.230769231,232,0.3488,-0.3095,4,0,-0.75,28,1.3333,-0.6111,440,0.0706,0.0427,268.0047361,0.0916,0.2437,1787.5,-0.0705,-0.052,681571.4639,-0.0257,0.3878,590,0.0846,-0.2734,2.933333333,-0.1569,1.8513
202103,25003,"berkshire, ma",599000,0.0951,0.4028,253,-0.1154,-0.6401,100,-0.152542373,-0.295774648,120,1,-0.3333,0,-1,-1,16,-0.3333,-0.7143,248,0.1981,0.285,272.0588235,0.0515,0.3622,2286,0.0102,0.0638,1076424.111,0.0864,0.4454,501,0.0162,-0.4408,0.980237154,0.2565,0.7057
202103,22103,"st. tammany, la",373750,0.0455,0.3351,426,-0.0699,-0.6987,46.5,-0.154545455,-0.198275862,252,0.0862,-0.6013,16,0.3333,-0.8621,136,0.2593,-0.5526,759,0.0843,0.2321,153.582773,0.0251,0.1709,2323,-0.0194,0.0586,535813.6972,0.0206,0.4639,1185,0.0233,-0.4163,1.781690141,0.2533,1.346
